,timestamp,T1,Toutdoor,CoolingPower,HeatingPower,FanPower,PumpPower,TotalHVACPower,TotalHVACEnergy,HeatingSetpoint,CoolingSetpoint,FanControlInput,u_CoolingSetpoint,u_HeatingSetpoint,u_FanOverride,PMV,PPD,Reward
2019-01-02 15:45:00,2019-01-02 15:45:00,21.849878698227144,-15.821216203703727,0.0,4245.854999636331,5.231953892668184,0.0,4251.086953528999,222931303.42721727,22.0,23.0,0.2,25.0,21.0,0.2,-0.24538930135953493,6.249756077632469,-10.50084303116147
2019-01-02 15:50:00,2019-01-02 15:50:00,21.849229593886832,-15.936385185185202,0.0,4264.2135062310035,5.231953892668184,0.0,4269.445460123672,224209523.63887307,22.0,23.0,0.2,25.0,21.0,0.2,-0.2455400799959948,6.251296232363856,-10.520741692487528
2019-01-02 15:55:00,2019-01-02 15:55:00,21.84856860531613,-16.042387500000018,0.0,4282.908132473044,5.231953892668184,0.0,4288.140086365713,225493279.97849882,22.0,23.0,0.2,25.0,21.0,0.2,-0.24569361853789273,6.252865560223029,-10.541005646588742
2019-01-02 16:00:00,2019-01-02 16:00:00,21.84789603580583,-16.136666666666656,0.0,4301.930300441126,5.231953892668184,0.0,4307.162254333794,226782662.67158392,22.0,23.0,0.2,25.0,21.0,0.2,-0.2458498465000684,6.254463393516474,-10.561625647850269
2019-01-02 16:05:00,2019-01-02 16:05:00,21.847182300872362,-16.228333333333353,0.0,4322.1167430039095,5.231953892668184,0.0,4327.348696896578,228077950.65996754,22.0,23.0,0.2,25.0,21.0,0.2,-0.24601563584018035,6.256160138123818,-10.583508835020396
2019-01-02 16:10:00,2019-01-02 16:10:00,21.846447227104875,-16.319999999999993,0.0,4342.906708144954,5.231953892668184,0.0,4348.138662037622,229379441.99804902,22.0,23.0,0.2,25.0,21.0,0.2,-0.24618638105562332,6.257908810071115,-10.606047472108738
2019-01-02 16:15:00,2019-01-02 16:15:00,21.84569372510282,-16.41166666666669,0.0,4364.217875879856,5.231953892668184,0.0,4369.449829772525,230687401.78160703,22.0,23.0,0.2,25.0,21.0,0.2,-0.2463614059976326,6.259702583923499,-10.629152413696023
2019-01-02 16:20:00,2019-01-02 16:20:00,21.84492864630721,-16.50333333333333,0.0,4385.856468078913,5.231953892668184,0.0,4391.088421971582,232001870.3068868,22.0,23.0,0.2,25.0,21.0,0.2,-0.24653911914922688,6.261525225399083,-10.652613647370664
2019-01-02 16:25:00,2019-01-02 16:25:00,21.844159223319593,-16.595000000000027,0.0,4407.617926314531,5.231953892668184,0.0,4412.8498802072,233322845.13369462,22.0,23.0,0.2,25.0,21.0,0.2,-0.24671784048830836,6.26335954534521,-10.676209425552411
2019-01-02 16:30:00,2019-01-02 16:30:00,21.843392146331894,-16.686666666666667,0.0,4429.313033037346,5.231953892668184,0.0,4434.544986930015,234650336.59944236,22.0,23.0,0.2,25.0,21.0,0.2,-0.24689601601568142,6.265189599393267,-10.699734586323281
2019-01-02 16:35:00,2019-01-02 16:35:00,21.842635142090217,-16.778333333333308,0.0,4450.7232540140785,5.231953892668184,0.0,4455.955207906747,235984257.4212879,22.0,23.0,0.2,25.0,21.0,0.2,-0.24707185099534562,6.266996921394593,-10.72295212930134
2019-01-02 16:40:00,2019-01-02 16:40:00,21.84189353005206,-16.870000000000005,0.0,4471.698139941693,5.231953892668184,0.0,4476.930093834361,237324542.74302948,22.0,23.0,0.2,25.0,21.0,0.2,-0.24724410988086626,6.2687687463704265,-10.745698840204788
2019-01-02 16:45:00,2019-01-02 16:45:00,21.841172918786185,-16.961666666666645,0.0,4492.079064633147,5.231953892668184,0.0,4497.311018525816,238671015.56971675,22.0,23.0,0.2,25.0,21.0,0.2,-0.24741148999525037,6.270491583659748,-10.767802602185563
2019-01-02 16:50:00,2019-01-02 16:50:00,21.840480690382208,-17.05333333333334,0.0,4511.657241715337,5.231953892668184,0.0,4516.889195608005,240023437.55609635,22.0,23.0,0.2,25.0,21.0,0.2,-0.24757227674208787,6.272147664376789,-10.789036859984794
2019-01-02 16:55:00,2019-01-02 16:55:00,21.839819315157683,-17.144999999999982,0.0,4530.362803621077,5.231953892668184,0.0,4535.594757513745,241381530.60698187,22.0,23.0,0.2,25.0,21.0,0.2,-0.24772589642257856,6.2737309402195365,-10.809325697733282
2019-01-02 17:00:00,2019-01-02 17:00:00,21.83918837656188,-17.23589629629629,0.0,4548.207531583232,5.231953892668184,0.0,4553.4394854759,242745209.29876378,22.0,23.0,0.2,25.0,21.0,0.2,-0.24787244588146495,6.275242271428837,-10.828681756904738
2019-01-02 17:05:00,2019-01-02 17:05:00,21.838605555080846,-17.31912314814815,0.0,4564.691371450808,5.231953892668184,0.0,4569.923325343477,244113761.42578548,22.0,23.0,0.2,25.0,21.0,0.2,-0.24800781854488332,6.276639140857895,-10.846562466201373
2019-01-02 17:10:00,2019-01-02 17:10:00,21.838057249376448,-17.393599999999992,0.0,4580.199007534818,5.231953892668184,0.0,4585.430961427486,245487191.04522747,22.0,23.0,0.2,25.0,21.0,0.2,-0.24813517372144367,6.2779539833870786,-10.863384944814564
2019-01-02 17:15:00,2019-01-02 17:15:00,21.837545079957067,-17.460021296296304,0.0,4594.6846072748685,5.231953892668184,0.0,4599.916561167537,246865101.69304046,22.0,23.0,0.2,25.0,21.0,0.2,-0.2482541351020758,6.279182782298108,-10.879099343465644
2019-01-02 17:20:00,2019-01-02 17:20:00,21.837067652708924,-17.519081481481464,0.0,4608.187600151631,5.231953892668184,0.0,4613.4195540443,248247206.4158087,22.0,23.0,0.2,25.0,21.0,0.2,-0.248365026578805,6.280328759623458,-10.893748313667757
2019-01-02 17:25:00,2019-01-02 17:25:00,21.836622912172118,-17.571474999999992,0.0,4620.766120384553,5.231953892668184,0.0,4625.998074277221,249633219.7389233,22.0,23.0,0.2,25.0,21.0,0.2,-0.24846832564336446,6.281396740224039,-10.907394814501261
2019-01-02 17:30:00,2019-01-02 17:30:00,21.836209069304005,-17.617896296296294,0.0,4632.470767159469,5.231953892668184,0.0,4637.702721052137,251022872.3549729,22.0,23.0,0.2,25.0,21.0,0.2,-0.2485644478970151,6.2823909245801985,-10.920093645632335
2019-01-02 17:35:00,2019-01-02 17:35:00,21.835823899753052,-17.659039814814804,0.0,4643.364451428832,5.231953892668184,0.0,4648.5964053215,252415912.5094787,22.0,23.0,0.2,25.0,21.0,0.2,-0.2486539100399973,6.283316572881091,-10.931912978202591
2019-01-02 17:40:00,2019-01-02 17:40:00,21.835465195441657,-17.695600000000013,0.0,4653.5096238723345,5.231953892668184,0.0,4658.741577765003,253812108.0875384,22.0,23.0,0.2,25.0,21.0,0.2,-0.2487372249834897,6.284178919754055,-10.942920497519058
2019-01-02 17:45:00,2019-01-02 17:45:00,21.835130667937904,-17.7282712962963,0.0,4662.971007816869,5.231953892668184,0.0,4668.202961709538,255211246.64110565,22.0,23.0,0.2,25.0,21.0,0.2,-0.2488149242941386,6.284983405236304,-10.953186366945841
2019-01-02 17:50:00,2019-01-02 17:50:00,21.83481794763685,-17.757748148148153,0.0,4671.8156223921205,5.231953892668184,0.0,4677.047576284789,256613132.38414684,22.0,23.0,0.2,25.0,21.0,0.2,-0.24888755838493945,6.28573567576737,-10.962783252052159
2019-01-02 17:55:00,2019-01-02 17:55:00,21.834524503264277,-17.78472500000001,0.0,4680.11505919218,5.231953892668184,0.0,4685.347013084848,258017593.51475808,22.0,23.0,0.2,25.0,21.0,0.2,-0.2489557152120248,6.286441776988283,-10.97178879007313
2019-01-02 18:00:00,2019-01-02 18:00:00,21.835736887720202,-17.80905151515151,0.0,4645.825397812468,5.231953892668184,0.0,4651.057351705136,259544834.11502734,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-4.651057351705136
2019-01-02 18:05:00,2019-01-02 18:05:00,21.831041683033447,-17.824030681818186,0.0,4778.619065720677,5.231953892668184,0.0,4783.851019613346,261043123.26676843,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-4.783851019613346
2019-01-02 18:10:00,2019-01-02 18:10:00,21.82740615135765,-17.829672727272737,0.0,4881.442183824045,5.231953892668184,0.0,4886.674137716714,262534908.4381153,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-4.886674137716714
2019-01-02 18:15:00,2019-01-02 18:15:00,21.825236927578032,-17.82796628787878,0.0,4942.793967489991,5.231953892668184,0.0,4948.025921382659,264028050.9184714,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-4.948025921382659
2019-01-02 18:20:00,2019-01-02 18:20:00,21.823952812291054,-17.820899999999995,0.0,4979.112379646952,5.231953892668184,0.0,4984.3443335396205,265524263.3408887,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-4.984344333539621
2019-01-02 18:25:00,2019-01-02 18:25:00,21.823202841196917,-17.8104625,0.0,5000.323683319526,5.231953892668184,0.0,5005.555637212195,267024263.63157314,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.005555637212194
2019-01-02 18:30:00,2019-01-02 18:30:00,21.822729487282402,-17.798642424242416,0.0,5013.7114708007575,5.231953892668184,0.0,5018.943424693426,268527835.32169724,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.018943424693426
2019-01-02 18:35:00,2019-01-02 18:35:00,21.822384204191906,-17.78742840909092,0.0,5023.477053158225,5.231953892668184,0.0,5028.709007050894,270034726.5987587,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.028709007050894
2019-01-02 18:40:00,2019-01-02 18:40:00,21.82206342355954,-17.77880909090908,0.0,5032.549636699845,5.231953892668184,0.0,5037.781590592514,271544637.1114589,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.037781590592513
2019-01-02 18:45:00,2019-01-02 18:45:00,21.821746821638328,-17.774773106060593,0.0,5041.504034471528,5.231953892668184,0.0,5046.735988364197,273057343.2300731,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.046735988364197
2019-01-02 18:50:00,2019-01-02 18:50:00,21.821429828942655,-17.777309090909085,0.0,5050.469484450157,5.231953892668184,0.0,5055.701438342826,274572739.78655624,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.055701438342826
2019-01-02 18:55:00,2019-01-02 18:55:00,21.821113038254737,-17.788405681818176,0.0,5059.429221078154,5.231953892668184,0.0,5064.661174970823,276090801.8205798,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.064661174970823
2019-01-02 19:00:00,2019-01-02 19:00:00,21.820789058605158,-17.809831649831665,0.0,5068.592281874331,5.231953892668184,0.0,5073.824235767,277611579.398758,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.073824235767
2019-01-02 19:05:00,2019-01-02 19:05:00,21.820480126232383,-17.840376683501688,0.0,5077.329763124531,5.231953892668184,0.0,5082.5617170172,279135059.98053896,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.0825617170172
2019-01-02 19:10:00,2019-01-02 19:10:00,21.820187803866077,-17.878181818181815,0.0,5085.597466413996,5.231953892668184,0.0,5090.829420306664,280661090.57635045,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.090829420306664
2019-01-02 19:15:00,2019-01-02 19:15:00,21.819912362585285,-17.921668771043784,0.0,5093.3877248606295,5.231953892668184,0.0,5098.619678753298,282189527.5026213,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.098619678753298
2019-01-02 19:20:00,2019-01-02 19:20:00,21.819653582451224,-17.969259259259275,0.0,5100.706758955284,5.231953892668184,0.0,5105.938712847953,283720230.27300775,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.105938712847953
2019-01-02 19:25:00,2019-01-02 19:25:00,21.819411193296332,-18.019374999999997,0.0,5107.562209800701,5.231953892668184,0.0,5112.794163693369,285253059.00360346,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.112794163693369
2019-01-02 19:30:00,2019-01-02 19:30:00,21.819184641509196,-18.070437710437716,0.0,5113.969735093449,5.231953892668184,0.0,5119.201688986118,286787876.11661357,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.119201688986118
2019-01-02 19:35:00,2019-01-02 19:35:00,21.818972831208043,-18.120869107744113,0.0,5119.9603294694825,5.231953892668184,0.0,5125.192283362151,288324551.62428266,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.125192283362151
2019-01-02 19:40:00,2019-01-02 19:40:00,21.81877360990063,-18.169090909090926,0.0,5125.59487149729,5.231953892668184,0.0,5130.826825389959,289862969.21216327,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.130826825389959
2019-01-02 19:45:00,2019-01-02 19:45:00,21.818583826609768,-18.213524831649835,0.0,5130.962479723746,5.231953892668184,0.0,5136.194433616414,291403034.93207777,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.1361944336164145
2019-01-02 19:50:00,2019-01-02 19:50:00,21.81839953187807,-18.252592592592578,0.0,5136.174855973731,5.231953892668184,0.0,5141.406809866399,292944685.91620505,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.1414068098664
2019-01-02 19:55:00,2019-01-02 19:55:00,21.818216020341254,-18.28471590909092,0.0,5141.365081257473,5.231953892668184,0.0,5146.597035150142,294487893.14709455,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.146597035150142
2019-01-02 20:00:00,2019-01-02 20:00:00,21.81803170149567,-18.30795791245791,0.0,5146.578139516406,5.231953892668184,0.0,5151.810093409074,296032679.6634156,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.1518100934090745
2019-01-02 20:05:00,2019-01-02 20:05:00,21.817871727774218,-18.318815446127957,0.0,5151.102648809996,5.231953892668184,0.0,5156.334602702665,297578932.7005975,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.156334602702665
2019-01-02 20:10:00,2019-01-02 20:10:00,21.817731678318523,-18.318909090909102,0.0,5155.0636435165125,5.231953892668184,0.0,5160.295597409181,299126461.4007367,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.160295597409181
2019-01-02 20:15:00,2019-01-02 20:15:00,21.817609028291315,-18.310921927609428,0.0,5158.532533174927,5.231953892668184,0.0,5163.764487067596,300675102.72144747,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.163764487067596
2019-01-02 20:20:00,2019-01-02 20:20:00,21.81749935821898,-18.297537037037046,0.0,5161.634312998508,5.231953892668184,0.0,5166.866266891177,302224728.7510073,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.1668662668911765
2019-01-02 20:25:00,2019-01-02 20:25:00,21.81739822963857,-18.28143750000001,0.0,5164.494515272761,5.231953892668184,0.0,5169.72646916543,303775250.0784127,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.16972646916543
2019-01-02 20:30:00,2019-01-02 20:30:00,21.817301025855272,-18.265306397306404,0.0,5167.243713184221,5.231953892668184,0.0,5172.475667076889,305326619.18254834,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.172475667076889
2019-01-02 20:35:00,2019-01-02 20:35:00,21.81720205443753,-18.25182680976431,0.0,5170.042904797131,5.231953892668184,0.0,5175.2748586898,306878805.9344614,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.1752748586898
2019-01-02 20:40:00,2019-01-02 20:40:00,21.817095976917358,-18.243681818181813,0.0,5173.04307708483,5.231953892668184,0.0,5178.275030977498,308431862.5688655,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.178275030977498
2019-01-02 20:45:00,2019-01-02 20:45:00,21.816976431588955,-18.243554503366994,0.0,5176.424157080056,5.231953892668184,0.0,5181.6561109727245,309985865.47758996,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.181656110972725
2019-01-02 20:50:00,2019-01-02 20:50:00,21.816837350768196,-18.254127946127937,0.0,5180.357756051014,5.231953892668184,0.0,5185.5897099436825,311540955.0778567,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.185589709943683
2019-01-02 20:55:00,2019-01-02 20:55:00,21.816672029335848,-18.278085227272726,0.0,5185.0335137335915,5.231953892668184,0.0,5190.26546762626,313097329.2805222,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.19026546762626
2019-01-02 21:00:00,2019-01-02 21:00:00,21.816478427154095,-18.316925462962956,0.0,5190.509130995287,5.231953892668184,0.0,5195.741084887955,314655234.6767886,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.195741084887955
2019-01-02 21:05:00,2019-01-02 21:05:00,21.816286887737363,-18.361347627314814,0.0,5195.926407428129,5.231953892668184,0.0,5201.158361320798,316214763.67023295,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.201158361320798
2019-01-02 21:10:00,2019-01-02 21:10:00,21.816086455242612,-18.4084,0.0,5201.595205259461,5.231953892668184,0.0,5206.82715915213,317775966.6245162,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.206827159152129
2019-01-02 21:15:00,2019-01-02 21:15:00,21.815878888793236,-18.457605150462967,0.0,5207.465771504437,5.231953892668184,0.0,5212.697725397105,319338902.9089348,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.212697725397105
2019-01-02 21:20:00,2019-01-02 21:20:00,21.81566595568455,-18.508485648148138,0.0,5213.4881220531,5.231953892668184,0.0,5218.720075945768,320903623.1574573,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.218720075945768
2019-01-02 21:25:00,2019-01-02 21:25:00,21.815448683684167,-18.560564062499992,0.0,5219.6331887306305,5.231953892668184,0.0,5224.865142623299,322470169.7316106,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.224865142623299
2019-01-02 21:30:00,2019-01-02 21:30:00,21.81522822652812,-18.613362962962952,0.0,5225.868340618826,5.231953892668184,0.0,5231.100294511494,324038574.49316925,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.231100294511494
2019-01-02 21:35:00,2019-01-02 21:35:00,21.815005898474908,-18.66640491898147,0.0,5232.156406770279,5.231953892668184,0.0,5237.388360662948,325608856.55408406,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.237388360662948
2019-01-02 21:40:00,2019-01-02 21:40:00,21.814783070329838,-18.719212499999998,0.0,5238.458616933869,5.231953892668184,0.0,5243.690570826538,327181028.70722085,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.243690570826538
2019-01-02 21:45:00,2019-01-02 21:45:00,21.8145611081236,-18.771308275462957,0.0,5244.7363358982275,5.231953892668184,0.0,5249.968289790896,328755090.10975844,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.249968289790896
2019-01-02 21:50:00,2019-01-02 21:50:00,21.814341389986282,-18.8222148148148,0.0,5250.950586246566,5.231953892668184,0.0,5256.182540139234,330331029.02854955,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.256182540139235
2019-01-02 21:55:00,2019-01-02 21:55:00,21.814125282053737,-18.871454687500005,0.0,5257.062729793284,5.231953892668184,0.0,5262.294683685953,331908845.58557284,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.262294683685953
2019-01-02 22:00:00,2019-01-02 22:00:00,21.813913560849755,-18.918711802079855,0.0,5263.050804249342,5.231953892668184,0.0,5268.282758142011,333488478.68816686,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.268282758142011
2019-01-02 22:05:00,2019-01-02 22:05:00,21.81370132646282,-18.965124078071113,0.0,5269.0533929707635,5.231953892668184,0.0,5274.285346863432,335069918.0730343,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.274285346863432
2019-01-02 22:10:00,2019-01-02 22:10:00,21.813490646459,-19.010930930930925,0.0,5275.012019341366,5.231953892668184,0.0,5280.2439732340345,336653170.61822724,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.280243973234034
2019-01-02 22:15:00,2019-01-02 22:15:00,21.81328128550797,-19.05603134818847,0.0,5280.933339168549,5.231953892668184,0.0,5286.165293061217,338238222.1916468,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.2861652930612175
2019-01-02 22:20:00,2019-01-02 22:20:00,21.813073815409837,-19.100324317372923,0.0,5286.801180327851,5.231953892668184,0.0,5292.03313422052,339824988.9498408,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.29203313422052
2019-01-02 22:25:00,2019-01-02 22:25:00,21.812868483477587,-19.143708826013523,0.0,5292.6085481086575,5.231953892668184,0.0,5297.840502001326,341413509.2759231,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.297840502001326
2019-01-02 22:30:00,2019-01-02 22:30:00,21.812665743051298,-19.186083861639418,0.0,5298.342620771376,5.231953892668184,0.0,5303.574574664044,343003762.8835437,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.303574574664044
2019-01-02 22:35:00,2019-01-02 22:35:00,21.81246594891917,-19.227348411779843,0.0,5303.993363902304,5.231953892668184,0.0,5309.225317794972,344595780.0749028,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.309225317794972
2019-01-02 22:40:00,2019-01-02 22:40:00,21.81226978783451,-19.26740146396395,0.0,5309.541354175494,5.231953892668184,0.0,5314.773308068163,346189476.9216727,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.314773308068163
2019-01-02 22:45:00,2019-01-02 22:45:00,21.81207758738634,-19.306142005721,0.0,5314.977326446926,5.231953892668184,0.0,5320.209280339594,347784826.77283716,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.320209280339594
2019-01-02 22:50:00,2019-01-02 22:50:00,21.81189000536699,-19.343469024580145,0.0,5320.282676489161,5.231953892668184,0.0,5325.514630381829,349381794.3456688,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.3255146303818295
2019-01-02 22:55:00,2019-01-02 22:55:00,21.811707477299592,-19.379281508070562,0.0,5325.445086476186,5.231953892668184,0.0,5330.677040368854,350980305.3348658,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.330677040368855
2019-01-02 23:00:00,2019-01-02 23:00:00,21.811540278593498,-19.411093746009385,0.0,5330.173938769767,5.231953892668184,0.0,5335.405892662436,352580303.6329731,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.335405892662435
2019-01-02 23:05:00,2019-01-02 23:05:00,21.811467792312556,-19.41837443590711,0.0,5332.224055806511,5.231953892668184,0.0,5337.45600969918,354181271.33256954,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.33745600969918
2019-01-02 23:10:00,2019-01-02 23:10:00,21.811454005763153,-19.400342119897687,0.0,5332.613978415876,5.231953892668184,0.0,5337.845932308544,355782619.0684065,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.337845932308545
2019-01-02 23:15:00,2019-01-02 23:15:00,21.81149491963339,-19.36187996046459,0.0,5331.456818449587,5.231953892668184,0.0,5336.688772342256,357383833.1700203,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.336688772342256
2019-01-02 23:20:00,2019-01-02 23:20:00,21.8115824908823,-19.307871120091278,0.0,5328.980055854099,5.231953892668184,0.0,5334.212009746768,358984487.32397383,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.334212009746768
2019-01-02 23:25:00,2019-01-02 23:25:00,21.811705658101175,-19.243198761261255,0.0,5325.49653855262,5.231953892668184,0.0,5330.728492445289,360584235.3193789,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.330728492445289
2019-01-02 23:30:00,2019-01-02 23:30:00,21.81185294202703,-19.172746046457974,0.0,5321.3309325688315,5.231953892668184,0.0,5326.5628864615,362182832.9846952,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.3265628864615
2019-01-02 23:35:00,2019-01-02 23:35:00,21.81201237014045,-19.101396138164915,0.0,5316.8218546135095,5.231953892668184,0.0,5322.053808506178,363780119.1536259,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.322053808506178
2019-01-02 23:40:00,2019-01-02 23:40:00,21.812170978237077,-19.034032198865532,0.0,5312.335969052363,5.231953892668184,0.0,5317.567922945032,365376047.3929368,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.317567922945032
2019-01-02 23:45:00,2019-01-02 23:45:00,21.81231459048348,-18.975537391043304,0.0,5308.274208548,5.231953892668184,0.0,5313.506162440669,366970676.5804106,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.313506162440669
2019-01-02 23:50:00,2019-01-02 23:50:00,21.81243080260839,-18.93079487718171,0.0,5304.987400974843,5.231953892668184,0.0,5310.219354867511,368564206.75761557,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.310219354867511
2019-01-02 23:55:00,2019-01-02 23:55:00,21.812510213983956,-18.904687819764206,0.0,5302.741422676007,5.231953892668184,0.0,5307.973376568675,370156897.1418959,22.0,23.0,0.2,25.0,21.0,0.2,0.0,0.0,-5.307973376568675
